    0.26576E-02    0.74184E-02
    0.27113E-02    0.75604E-02
    0.27660E-02    0.77050E-02
    0.28219E-02    0.78523E-02
    0.28789E-02    0.80023E-02
    0.29371E-02    0.81551E-02
    0.29964E-02    0.83107E-02
    0.30569E-02    0.84692E-02
    0.31187E-02    0.86306E-02
    0.31817E-02    0.87950E-02
    0.32460E-02    0.89623E-02
    0.33115E-02    0.91328E-02
    0.33784E-02    0.93063E-02
    0.34467E-02    0.94830E-02
    0.35163E-02    0.96629E-02
    0.35874E-02    0.98460E-02
    0.36598E-02    0.10032E-01
    0.37338E-02    0.10222E-01
    0.38092E-02    0.10415E-01
    0.38861E-02    0.10612E-01
    0.39646E-02    0.10812E-01
    0.40447E-02    0.11016E-01
    0.41264E-02    0.11223E-01
    0.42098E-02    0.11434E-01
    0.42948E-02    0.11648E-01
    0.43816E-02    0.11867E-01
    0.44701E-02    0.12089E-01
    0.45604E-02    0.12315E-01
    0.46525E-02    0.12544E-01
    0.47465E-02    0.12778E-01
    0.48424E-02    0.13016E-01
    0.49402E-02    0.13257E-01
    0.50400E-02    0.13503E-01
    0.51419E-02    0.13753E-01
    0.52457E-02    0.14007E-01
    0.53517E-02    0.14265E-01
    0.54598E-02    0.14527E-01
    0.55701E-02    0.14794E-01
    0.56826E-02    0.15064E-01
    0.57974E-02    0.15339E-01
    0.59145E-02    0.15619E-01
    0.60340E-02    0.15903E-01
    0.61559E-02    0.16191E-01
    0.62803E-02    0.16483E-01
    0.64072E-02    0.16780E-01
    0.65366E-02    0.17081E-01
    0.66686E-02    0.17387E-01
    0.68033E-02    0.17697E-01
    0.69408E-02    0.18012E-01
    0.70810E-02    0.18331E-01
    0.72240E-02    0.18655E-01
    0.73700E-02    0.18982E-01
    0.75189E-02    0.19315E-01
    0.76708E-02    0.19651E-01
    0.78257E-02    0.19992E-01
    0.79838E-02    0.20338E-01
    0.81451E-02    0.20687E-01
    0.83096E-02    0.21041E-01
    0.84775E-02    0.21398E-01
    0.86488E-02    0.21760E-01
    0.88235E-02    0.22126E-01
    0.90017E-02    0.22496E-01
    0.91836E-02    0.22869E-01
    0.93691E-02    0.23246E-01
    0.95583E-02    0.23627E-01
    0.97514E-02    0.24011E-01
    0.99484E-02    0.24398E-01
    0.10149E-01    0.24788E-01
    0.10354E-01    0.25182E-01
    0.10564E-01    0.25578E-01
    0.10777E-01    0.25976E-01
    0.10995E-01    0.26377E-01
    0.11217E-01    0.26780E-01
    0.11443E-01    0.27185E-01
    0.11675E-01    0.27591E-01
    0.11910E-01    0.27999E-01
    0.12151E-01    0.28407E-01
    0.12397E-01    0.28817E-01
    0.12647E-01    0.29226E-01
    0.12902E-01    0.29636E-01
    0.13163E-01    0.30045E-01
    0.13429E-01    0.30453E-01
    0.13700E-01    0.30860E-01
    0.13977E-01    0.31265E-01
    0.14259E-01    0.31668E-01
    0.14547E-01    0.32068E-01
    0.14841E-01    0.32465E-01
    0.15141E-01    0.32858E-01
    0.15447E-01    0.33247E-01
    0.15759E-01    0.33631E-01
    0.16077E-01    0.34010E-01
    0.16402E-01    0.34383E-01
    0.16734E-01    0.34748E-01
    0.17072E-01    0.35107E-01
    0.17416E-01    0.35457E-01
    0.17768E-01    0.35798E-01
    0.18127E-01    0.36129E-01
    0.18493E-01    0.36450E-01
    0.18867E-01    0.36760E-01
    0.19248E-01    0.37059E-01
    0.19637E-01    0.37344E-01
    0.20034E-01    0.37616E-01
    0.20438E-01    0.37874E-01
    0.20851E-01    0.38116E-01
    0.21272E-01    0.38343E-01
    0.21702E-01    0.38553E-01
    0.22141E-01    0.38746E-01
    0.22588E-01    0.38920E-01
    0.23044E-01    0.39075E-01
    0.23510E-01    0.39211E-01
    0.23985E-01    0.39326E-01
    0.24469E-01    0.39420E-01
    0.24964E-01    0.39492E-01
    0.25468E-01    0.39542E-01
    0.25982E-01    0.39568E-01
    0.26507E-01    0.39572E-01
    0.27043E-01    0.39551E-01
    0.27589E-01    0.39506E-01
    0.28146E-01    0.39437E-01
    0.28715E-01    0.39342E-01
    0.29295E-01    0.39223E-01
    0.29887E-01    0.39079E-01
    0.30490E-01    0.38910E-01
    0.31106E-01    0.38715E-01
    0.31735E-01    0.38497E-01
    0.32376E-01    0.38254E-01
    0.33030E-01    0.37987E-01
    0.33697E-01    0.37697E-01
    0.34378E-01    0.37385E-01
    0.35072E-01    0.37051E-01
    0.35781E-01    0.36696E-01
    0.36504E-01    0.36321E-01
    0.37241E-01    0.35928E-01
    0.37993E-01    0.35517E-01
    0.38761E-01    0.35090E-01
    0.39544E-01    0.34648E-01
    0.40343E-01    0.34193E-01
    0.41158E-01    0.33726E-01
    0.41989E-01    0.33250E-01
    0.42838E-01    0.32765E-01
    0.43703E-01    0.32273E-01
    0.44586E-01    0.31776E-01
    0.45486E-01    0.31275E-01
    0.46405E-01    0.30774E-01
    0.47343E-01    0.30272E-01
    0.48299E-01    0.29771E-01
    0.49275E-01    0.29274E-01
    0.50270E-01    0.28781E-01
    0.51286E-01    0.28295E-01
    0.52322E-01    0.27815E-01
    0.53379E-01    0.27343E-01
    0.54457E-01    0.26881E-01
    0.55557E-01    0.26427E-01
    0.56680E-01    0.25985E-01
    0.57825E-01    0.25552E-01
    0.58993E-01    0.25131E-01
    0.60184E-01    0.24719E-01
    0.61400E-01    0.24318E-01
    0.62641E-01    0.23926E-01
    0.63906E-01    0.23543E-01
    0.65197E-01    0.23168E-01
    0.66514E-01    0.22798E-01
    0.67858E-01    0.22434E-01
    0.69229E-01    0.22073E-01
    0.70627E-01    0.21713E-01
    0.72054E-01    0.21353E-01
    0.73510E-01    0.20991E-01
    0.74994E-01    0.20625E-01
    0.76509E-01    0.20253E-01
    0.78055E-01    0.19873E-01
    0.79632E-01    0.19483E-01
    0.81241E-01    0.19083E-01
    0.82882E-01    0.18671E-01
    0.84556E-01    0.18248E-01
    0.86264E-01    0.17813E-01
    0.88007E-01    0.17365E-01
    0.89785E-01    0.16908E-01
    0.91598E-01    0.16441E-01
    0.93449E-01    0.15967E-01
    0.95337E-01    0.15488E-01
    0.97263E-01    0.15008E-01
    0.99227E-01    0.14530E-01
    0.10123E+00    0.14056E-01
    0.10328E+00    0.13591E-01
    0.10536E+00    0.13139E-01
    0.10749E+00    0.12702E-01
    0.10966E+00    0.12283E-01
    0.11188E+00    0.11885E-01
    0.11414E+00    0.11509E-01
    0.11644E+00    0.11156E-01
    0.11880E+00    0.10827E-01
    0.12120E+00    0.10520E-01
    0.12365E+00    0.10234E-01
    0.12614E+00    0.99672E-02
    0.12869E+00    0.97157E-02
    0.13129E+00    0.94760E-02
    0.13394E+00    0.92442E-02
    0.13665E+00    0.90161E-02
    0.13941E+00    0.87877E-02
    0.14223E+00    0.85558E-02
    0.14510E+00    0.83175E-02
    0.14803E+00    0.80715E-02
    0.15102E+00    0.78173E-02
    0.15407E+00    0.75558E-02
    0.15718E+00    0.72893E-02
    0.16036E+00    0.70209E-02
    0.16360E+00    0.67545E-02
    0.16690E+00    0.64944E-02
    0.17028E+00    0.62445E-02
    0.17371E+00    0.60084E-02
    0.17722E+00    0.57884E-02
    0.18080E+00    0.55857E-02
    0.18446E+00    0.54001E-02
    0.18818E+00    0.52296E-02
    0.19198E+00    0.50715E-02
    0.19586E+00    0.49220E-02
    0.19982E+00    0.47768E-02
    0.20386E+00    0.46322E-02
