# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1)
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# If some neutrino species are massless, or degenerate, the d_ncdm and t_ncdm columns may be missing below.
# 1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur        6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi     11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime     16:t_g                   17:t_b                   18:t_ur        19:t_ncdm[0]             20:t_ncdm[1]             21:t_ncdm[2]             22:t_tot
2.193565545513954845e-05 -5.313419412610384998e-06 -3.985064647755879867e-06 -3.985066317133198336e-06 -5.313416403068735159e-06 -4.296336044546972948e-06 6.417692348475162456e-01 5.958398461449687655e-01 7.970132634266396672e-06 4.744431224110224212e-08 9.999996566367129747e-01 -1.644767539018184692e-09 -2.191310925662938367e-14 -1.740987396899982920e-14 -5.210250975010093427e-14 -1.196755597276704469e-14
2.296945104728506898e-05 -5.826048189127892653e-06 -4.369536248003154812e-06 -4.369538255036312951e-06 -5.826044570862715230e-06 -4.710838607743820962e-06 6.417692055838414289e-01 5.958398250203426061e-01 8.739076510072625901e-06 5.202165261278928363e-08 9.999996235096476616e-01 -1.803451602743097283e-09 -2.634534966182620086e-14 -2.093127035695092693e-14 -6.264099008995062545e-14 -1.438816579029950803e-14
2.405196792466982473e-05 -6.388134415061338622e-06 -4.791100938924927343e-06 -4.791103351909652975e-06 -6.388130064949909846e-06 -5.165331608030740315e-06 6.417691790339555835e-01 5.958398070430375171e-01 9.582206703819305950e-06 5.704060605697400477e-08 9.999995871865562380e-01 -1.977445267877721161e-09 -3.167407691013499491e-14 -2.516492224766133575e-14 -7.531102772868287935e-14 -1.729837924019641789e-14
2.518550225072635363e-05 -7.004449617616767998e-06 -5.253337366656963390e-06 -5.253340267702057983e-06 -7.004444387633233770e-06 -5.663673223336644394e-06 6.417691458701836327e-01 5.958397836124993407e-01 1.050668053540411597e-05 6.254377881552663972e-08 9.999995473590723716e-01 -2.168225438223273969e-09 -3.808061343465809616e-14 -3.025488879770033228e-14 -9.054376149343752885e-14 -2.079722437976725915e-14
2.637245840373575093e-05 -7.680225703649432365e-06 -5.760169462217440031e-06 -5.760172950040936946e-06 -7.680219415826717268e-06 -6.210093887695990464e-06 6.417691110801684307e-01 5.958397594739457404e-01 1.152034590008187389e-05 6.857788732370197291e-08 9.999995036891079492e-01 -2.377411736701114650e-09 -4.578296502783270192e-14 -3.637437514014695385e-14 -1.088575326008324679e-13 -2.500376127231067183e-14
2.761535407683655152e-05 -8.421199331837324418e-06 -6.315899720670664382e-06 -6.315903913957608085e-06 -8.421191772212960341e-06 -6.809232170076051254e-06 6.417690731937087945e-01 5.958397330203023534e-01 1.263180782791521617e-05 7.519415522612936636e-08 9.999994558059523975e-01 -2.606779916077395822e-09 -5.504322838644688760e-14 -4.373161617988699363e-14 -1.308755233239565458e-13 -3.006113041095570514e-14
2.891682561838934486e-05 -9.233660613991200025e-06 -6.925245727148192392e-06 -6.925250768587051990e-06 -9.233651525324430156e-06 -7.466174153724556565e-06 6.417690317019359991e-01 5.958397045161643035e-01 1.385050153717410398e-05 8.244874817341857264e-08 9.999994033031072149e-01 -2.858277089812539202e-09 -6.617651194734710518e-14 -5.257696402399418181e-14 -1.573469687419675765e-13 -3.614142479185585701e-14
3.027963362402508039e-05 -1.012450654743768430e-05 -7.593380231171568193e-06 -7.593386292311331028e-06 -1.012449562046008119e-05 -8.186496641043188816e-06 6.417689877288852429e-01 5.958396745098463176e-01 1.518677258462266206e-05 9.040325021427822523e-08 9.999993457348940185e-01 -3.134038217517304242e-09 -7.956166259432610955e-14 -6.321141122710700366e-14 -1.891726391320057891e-13 -4.345154562368865975e-14
3.170666879223857392e-05 -1.110129948433270454e-05 -8.325974998686080309e-06 -8.325982285779511289e-06 -1.110128634721667912e-05 -8.976314431317796889e-06 6.417689380944393562e-01 5.958396404670374125e-01 1.665196457155902258e-05 9.912518742381910189e-08 9.999992826125924106e-01 -3.436404181256141436e-09 -9.565415045809583058e-14 -7.599682669963583477e-14 -2.274355007102152500e-13 -5.224024200263981955e-14
3.320095805594759804e-05 -1.217233136360737330e-05 -9.129248986097785097e-06 -9.129257747113505092e-06 -1.217231556932300707e-05 -9.842332258116935970e-06 6.417688817502189558e-01 5.958396006224011554e-01 1.825851549422701018e-05 1.086886007325958641e-07 9.999992134004084265e-01 -3.767941778854879477e-09 -1.150015748343156477e-13 -9.136827619234770292e-14 -2.734375639190466178e-13 -6.280657703200145254e-14
3.476567100302322208e-05 -1.334669418500762078e-05 -1.001002119587665856e-05 -1.001003172893238230e-05 -1.334667519610346747e-05 -1.079190177404861783e-05 6.417688179137570614e-01 5.958395549956164716e-01 2.002006345786476460e-05 1.191746735299212009e-07 9.999991375107588620e-01 -4.131465310357744031e-09 -1.382622830590621626e-13 -1.098488124896313915e-13 -3.287441966721684072e-13 -7.551010113407096152e-14
3.640412659941095981e-05 -1.463435698504892732e-05 -1.097576840859417389e-05 -1.097578107211143223e-05 -1.463433415537006714e-05 -1.183308379299202372e-05 6.417687493313432023e-01 5.958395056262676404e-01 2.195156214422286446e-05 1.306724230274533631e-07 9.999990542994974252e-01 -4.530060996864350490e-09 -1.662278132971486289e-13 -1.320673126605341285e-13 -3.952373739918850783e-13 -9.078309634310968989e-14
3.811980022910232112e-05 -1.604625082292987840e-05 -1.203468892248663101e-05 -1.203470414737912100e-05 -1.604622337562639821e-05 -1.297471700921921448e-05 6.417686756639361390e-01 5.958394541435946268e-01 2.406940829475824199e-05 1.432794520104898617e-07 9.999989630600835122e-01 -4.967112258575398076e-09 -1.998497634337342799e-13 -1.587798146194438767e-13 -4.751797337348183969e-13 -1.091452692858985721e-13
3.991633106589024654e-05 -1.759436124633328023e-05 -1.319577190291728827e-05 -1.319579020726590533e-05 -1.759432824742352655e-05 -1.422649276482463198e-05 6.417686019482982118e-01 5.958394062192864382e-01 2.639158041453181067e-05 1.571027808892497807e-07 9.999988630179280635e-01 -5.446329447358560407e-09 -2.402722458485567373e-13 -1.908953141849708403e-13 -5.712915571273091227e-13 -1.312214551868096002e-13
4.179752979254466644e-05 -1.929182981659218894e-05 -1.446887352644278009e-05 -1.446889553310355091e-05 -1.929179014318715534e-05 -1.559903714265510239e-05 6.417685121537348714e-01 5.958393429336211744e-01 2.893779106620710182e-05 1.722597585207498780e-07 9.999987533240615178e-01 -5.971780209905619245e-09 -2.888707298773714509e-13 -2.295066119412557650e-13 -6.868433359785401407e-13 -1.577628547342658790e-13
4.376738668378158238e-05 -2.115306639723377256e-05 -1.586480119735010172e-05 -1.586482765518016578e-05 -2.115301869931922546e-05 -1.710400176259935150e-05 6.417684176987724642e-01 5.958392775831061750e-01 3.172965531036033157e-05 1.888790504253551997e-07 9.999986330471432039e-01 -6.547925437698862640e-09 -3.472989615049478191e-13 -2.759276071949281351e-13 -8.257670778188758780e-13 -1.896726303359262632e-13
4.583008007017047141e-05 -2.319387079898081855e-05 -1.739540478170837430e-05 -1.739543659101797213e-05 -2.319381345349032383e-05 -1.875416214373714434e-05 6.417683119902346522e-01 5.958392042181456238e-01 3.479087318203594425e-05 2.071017383029899054e-07 9.999985011661085554e-01 -7.179655755311800573e-09 -4.175451277025283950e-13 -3.317379048622239918e-13 -9.927900656301777458e-13 -2.280366036170907397e-13
4.798998520093406234e-05 -2.543156725705923119e-05 -1.907367746556839713e-05 -1.907371570876770475e-05 -2.543149831263531724e-05 -2.056352644286178627e-05 6.417681956047086578e-01 5.958391225581678441e-01 3.814743141753540950e-05 2.270825137641292033e-07 9.999983565615393477e-01 -7.872333927672986439e-09 -5.019995678899508075e-13 -3.988366198728521037e-13 -1.193595767494796096e-12 -2.741602257714844514e-13
5.025168352443823227e-05 -2.788515137436673420e-05 -2.091386596268889674e-05 -2.091391194111925610e-05 -2.788506848496975836e-05 -2.254745427323608941e-05 6.417680696412823016e-01 5.958390351162803356e-01 4.182782388223851220e-05 2.489909927080687286e-07 9.999981980057689457e-01 -8.631840100216131825e-09 -6.035361230092396626e-13 -4.795070108606920439e-13 -1.435017187937095353e-12 -3.296129970788381838e-13
5.261997240605830237e-05 -3.057545127470817186e-05 -2.293159137985019506e-05 -2.293164665806118248e-05 -3.057535161977801701e-05 -2.472278701396013055e-05 6.417679285241182363e-01 5.958389356756761401e-01 4.586329331612236496e-05 2.730131561338534876e-07 9.999980241529480285e-01 -9.464621328711823636e-09 -7.256098457542770880e-13 -5.764940977297337871e-13 -1.725269402125840881e-12 -3.962818534662060080e-13
5.509987530403422535e-05 -3.352530467033385133e-05 -2.514398201794248132e-05 -2.514404847697259058e-05 -3.352518485880523312e-05 -2.710799098813364511e-05 6.417677787468368811e-01 5.958388327515380389e-01 5.028809695394518116e-05 2.993529259716392360e-07 9.999978335270027774e-01 -1.037774763474748779e-08 -8.723747580858344398e-13 -6.930982518528598786e-13 -2.074229072782929381e-12 -4.764354258488158708e-13
5.769665242489896157e-05 -3.675975233592247433e-05 -2.756981847811193899e-05 -2.756989837943930118e-05 -3.675960829083854881e-05 -2.972331390790399362e-05 6.417676106681223791e-01 5.958387153048286811e-01 5.513979675887860235e-05 3.282339002371669827e-07 9.999976245099780892e-01 -1.137896958121924214e-08 -1.048824871151733400e-12 -8.332871776382094231e-13 -2.493770573864794891e-12 -5.728011469782683281e-13
6.041581188108195250e-05 -4.030625100822462549e-05 -3.022969333712968444e-05 -3.022978939964667154e-05 -4.030607782802737171e-05 -3.259095702785522316e-05 6.417674283279599656e-01 5.958385885526004122e-01 6.045957879929334309e-05 3.599012473457767530e-07 9.999973953274362559e-01 -1.247678702354321600e-08 -1.260964525368745341e-12 -1.001831313637192128e-12 -2.998170000522746983e-12 -6.886581690787057114e-13
6.326312137435362250e-05 -4.419490616712206272e-05 -3.314618573401615005e-05 -3.314630122653238961e-05 -4.419469795885614717e-05 -3.573526337545873324e-05 6.417672263222761186e-01 5.958384472557695100e-01 6.629260245306477922e-05 3.946237902691412842e-07 9.999971440339264772e-01 -1.368051871295116088e-08 -1.516012359055317078e-12 -1.204465841380036103e-12 -3.604590947851199071e-12 -8.279488490289394015e-13
6.624462042989472728e-05 -4.845872799554205949e-05 -3.634405334089771476e-05 -3.634419219341520458e-05 -4.845847767430312979e-05 -3.918292472511249479e-05 6.417670067575028670e-01 5.958382946289680904e-01 7.268838438683040916e-05 4.326962839323269612e-07 9.999968684960940379e-01 -1.500038314262602980e-08 -1.822647173475574085e-12 -1.448086038978765762e-12 -4.333668592757336663e-12 -9.954129657427483240e-13
6.936663320693861037e-05 -5.313391101770169404e-05 -3.985044209299916460e-05 -3.985060903040240336e-05 -5.313361006558203721e-05 -4.296320772004575566e-05 6.417667657106294055e-01 5.958381269648865830e-01 7.970121806080480672e-05 4.744419232586185276e-07 9.999965663749911249e-01 -1.644758406931214940e-08 -2.191303106313146171e-12 -1.740981792629540789e-12 -5.210211793935715271e-12 -1.196748957003690107e-12
7.263578191316092606e-05 -5.826014166578901842e-05 -4.369511686499221234e-05 -4.369531756785276629e-05 -5.825977984202136841e-05 -4.710820257887261218e-05 6.417665015905552606e-01 5.958379434178660006e-01 8.739063513570553257e-05 5.202150828557870158e-07 9.999962351059094035e-01 -1.803440665957995849e-08 -2.634524793498389780e-12 -2.093119780502006529e-12 -6.264047288795169556e-12 -1.438807855908959431e-12
7.605900085126996672e-05 -6.388093505832919186e-05 -4.791071405664894028e-05 -4.791095535444116660e-05 -6.388050005087419407e-05 -5.165309542507237980e-05 6.417662120753689914e-01 5.958377422052083539e-01 9.582191070888233320e-05 5.704043259301963274e-07 9.999958718767805177e-01 -1.977432088876909119e-08 -3.167394164102222469e-12 -2.516482554916490197e-12 -7.531034609639334295e-12 -1.729826394322929455e-12
7.964355112759243893e-05 -7.004400440347784910e-05 -5.253301864698326304e-05 -5.253330875065818483e-05 -7.004348140994598514e-05 -5.663646699949334757e-05 6.417658955306824176e-01 5.958375220399604322e-01 1.050666175013163697e-04 6.254357019657204647e-07 9.999954736043228376e-01 -2.168209650241889566e-08 -3.808043679432211537e-12 -3.025476293203854637e-12 -9.054286331788783251e-12 -2.079707291087304885e-12
8.339703605385358882e-05 -7.680166573591993553e-05 -5.760126774991811599e-05 -5.760161653114651551e-05 -7.680103696001896064e-05 -6.210061994736884995e-05 6.417655457373158123e-01 5.958372782102187015e-01 1.152032330622930310e-04 6.857763657342823665e-07 9.999950369074441792e-01 -2.377392723948188811e-08 -4.578273113917772846e-12 -3.637420834026784267e-12 -1.088563487108993049e-11 -2.500356133463952998e-12
8.732741727482020561e-05 -8.421128251637574223e-05 -6.315848406645496402e-05 -6.315890339370539052e-05 -8.421052656222499731e-05 -6.809193834195075327e-05 6.417651653759544050e-01 5.958370141795690245e-01 1.263178067874107810e-04 7.519385365279435445e-07 9.999945580790953192e-01 -2.606757076539107193e-08 -5.504292033551721665e-12 -4.373139657132697525e-12 -1.308739643235875757e-11 -3.006086711950095628e-12
9.144303165601750034e-05 -9.233575171659464092e-05 -6.925184045265166534e-05 -6.925234459473053790e-05 -9.233484286086924794e-05 -7.466128075874640653e-05 6.417647483334277814e-01 5.958367252252988466e-01 1.385046891894610758e-04 8.244838544224041996e-07 9.999940330543952705e-01 -2.858249651143415588e-08 -6.617610757657005084e-12 -5.257667613564642424e-12 -1.573449114039304661e-11 -3.614107793187759496e-12
9.575260896733803683e-05 -1.012440381388592667e-04 -7.593306066288242498e-05 -7.593366677463869610e-05 -1.012429454553818081e-04 -8.186441235782909015e-05 6.417642896907360672e-01 5.958364064134524796e-01 1.518673335492773922e-04 9.040281421628205503e-07 9.999934573769506674e-01 -3.134005203870638624e-08 -7.956112830843557790e-12 -6.321103054853285081e-12 -1.891699263807742100e-11 -4.345108794992281252e-12
1.002652904000542129e-04 -1.110117595840636687e-04 -8.325885823098297953e-05 -8.325958693734850601e-05 -1.110104458913755896e-04 -8.976247808998381980e-05 6.417637859162701464e-01 5.958360561091683438e-01 1.665191738746970120e-04 9.912466338066375233e-07 9.999928261596651158e-01 -3.436364475590017106e-08 -9.565344544710488473e-12 -7.599632421100074630e-12 -2.274319251310509835e-11 -5.223963853897447742e-12
1.049906479565105455e-04 -1.217218288368868416e-04 -9.129141796628147576e-05 -9.129229406373003759e-05 -1.217202494332866273e-04 -9.842252185456115156e-05 6.417632352203290758e-01 5.958356735444931829e-01 1.825845881274600752e-04 1.086879703609499376e-06 9.999921340444052342e-01 -3.767894090022401916e-08 -1.150006466988564410e-11 -9.136761497847514481e-12 -2.734328548948037512e-11 -6.280578240001088498e-12
1.099387047536239928e-04 -1.334651568861561222e-04 -1.000989233761321641e-04 -1.000999766761616631e-04 -1.334632580286843084e-04 -1.079180551825907348e-04 6.417626303230239415e-01 5.958352529237707085e-01 2.001999533523233263e-04 1.191739154876629871e-06 9.999913751559443842e-01 -4.131408128024563294e-08 -1.382610675615398514e-11 -1.098479484263270867e-11 -3.287379906021930533e-11 -7.550905606171184259e-12
1.151199562832590071e-04 -1.463414247438272683e-04 -1.097561355373546119e-04 -1.097574018821286765e-04 -1.463391418191347466e-04 -1.183296814018018297e-04 6.417619677615813423e-01 5.958347927547263945e-01 2.195148037642573530e-04 1.306715106975941911e-06 9.999905430520279470e-01 -4.529992213881662018e-08 -1.662262094178599216e-11 -1.320661719475318946e-11 -3.952291938210733517e-11 -9.078171833211609069e-12
1.205453926745719953e-04 -1.604599292152534651e-04 -1.203450274383009266e-04 -1.203465499187362153e-04 -1.604571845416835282e-04 -1.297457796162818902e-04 6.417612411690770680e-01 5.958342879991581631e-01 2.406930998374724306e-04 1.432783551819990163e-06 9.999896306694170400e-01 -4.967029653567570851e-08 -1.998476558851782489e-11 -1.587783173096047507e-11 -4.751689481718301503e-11 -1.091434543915570623e-11
1.262265220055501210e-04 -1.759405105949863213e-04 -1.319554797611020543e-04 -1.319573101836200380e-04 -1.759372107790586014e-04 -1.422632549488703679e-04 6.417604432415990878e-01 5.958337329579096453e-01 2.639146203672400760e-04 1.571014635241867415e-06 9.999886302633820279e-01 -5.446229953422212565e-08 -2.402694521990944003e-11 -1.908933259485201045e-11 -5.712773380650176678e-11 -1.312190582633196575e-11
1.321753947131865884e-04 -1.929145691481452287e-04 -1.446860432587482716e-04 -1.446882439084115830e-04 -1.929106019067547927e-04 -1.559883606002421285e-04 6.417595683763185344e-01 5.958331242095749047e-01 2.893764878168231659e-04 1.722581744350854901e-06 9.999875333418589696e-01 -5.971660674581561177e-08 -2.888670533940818121e-11 -2.295039968538634255e-11 -6.868245959724719494e-11 -1.577596972570793909e-11
1.384046291540735776e-04 -2.115261803904727354e-04 -1.586447752326311490e-04 -1.586474209939520890e-04 -2.115214107299088207e-04 -1.710375998247400304e-04 6.417586106297009652e-01 5.958324590576429269e-01 3.172948419879041779e-04 1.888771462829168653e-06 9.999863305926325330e-01 -6.547781757658924730e-08 -3.472941213177517301e-11 -2.759241660293425291e-11 -8.257423653179636246e-11 -1.896684687920968362e-11
1.449274383696282390e-04 -2.319333181978101453e-04 -1.739501568911043018e-04 -1.739533377940983769e-04 -2.319275838207567845e-04 -1.875387151328084727e-04 6.417575611568976379e-01 5.958317300627570257e-01 3.479066755881967538e-04 2.070994483154556144e-06 9.999850118069079086e-01 -7.179483096355592873e-08 -4.175387508158033788e-11 -3.317333718255415432e-11 -9.927574969704496589e-11 -2.280311196959205682e-11
1.517576581127250189e-04 -2.543091929606009285e-04 -1.907320969934522944e-04 -1.907359212754129545e-04 -2.543022987456621930e-04 -2.056317705609853638e-04 6.417564083787197227e-01 5.958309284609759615e-01 3.814718425508259090e-04 2.270797602289939287e-06 9.999835657902752528e-01 -7.872126308235597625e-08 -5.019911622145113154e-11 -3.988306441268481511e-11 -1.193552834765524378e-10 -2.741529967992892606e-11
1.589097761951828002e-04 -2.788437236802105107e-04 -2.091330359472451448e-04 -2.091376337391077683e-04 -2.788354350408271567e-04 -2.254703422936635683e-04 6.417551451409472252e-01 5.958300504220394034e-01 4.182752674782155367e-04 2.489876820892344403e-06 9.999819802678527880e-01 -8.631590452906332943e-08 -6.035250372388940067e-11 -4.794991285661997777e-11 -1.434960593285775703e-10 -3.296034662452899564e-11
1.663989632183551488e-04 -3.057451477247553418e-04 -2.293091531637634880e-04 -2.293146809220973463e-04 -3.057351826255842102e-04 -2.472228206602263651e-04 6.417537610075808585e-01 5.958290890231218162e-01 4.586293618441946926e-04 2.730091751619801281e-06 9.999802417806836763e-01 -9.464321479548662944e-08 -7.255952748746183667e-11 -5.764837478042387395e-11 -1.725194788408041076e-10 -3.962693006617852176e-11
1.742411047520112111e-04 -3.352417873325642277e-04 -2.514316920064707203e-04 -2.514383378239508750e-04 -3.352298066997805824e-04 -2.710738389599901140e-04 6.417522416990586454e-01 5.958280327673775023e-01 5.028766756479017500e-04 2.993481399597914398e-06 9.999783355730109680e-01 -1.037738682933244897e-07 -8.723555019502048653e-11 -6.930845612390614158e-11 -2.074130723660689614e-10 -4.764188656253311257e-11
1.824528350297581697e-04 -3.675839870576507232e-04 -2.756884128968756058e-04 -2.756964029153521488e-04 -3.675695832362869475e-04 -2.972258405801568321e-04 6.417505768223219498e-01 5.958268757668260251e-01 5.513928058307042976e-04 3.282281457375528111e-06 9.999762454636038633e-01 -1.137853604508833456e-07 -1.048799518079627591e-10 -8.332691597243239809e-11 -2.493640928450583273e-10 -5.727793257085507665e-11
