8.339703605385358882e-05 3.298399110976316497e-04
8.732741727482020561e-05 3.449236188890018049e-04
9.144303165601750034e-05 3.606970889592005128e-04
9.575260896733803683e-05 3.771918588560874055e-04
1.002652904000542129e-04 3.944409093283906599e-04
1.049906479565105455e-04 4.124787305162719623e-04
1.099387047536239928e-04 4.313413844153581229e-04
1.151199562832590071e-04 4.510665850786541660e-04
1.205453926745719953e-04 4.716937675606452766e-04
1.262265220055501210e-04 4.932641689473571747e-04
1.321753947131865884e-04 5.158209123448750542e-04
1.384046291540735776e-04 5.394090922256816528e-04
1.449274383696282390e-04 5.640758612751231972e-04
1.517576581127250189e-04 5.898705220017464498e-04
1.589097761951828002e-04 6.168446367842442225e-04
1.663989632183551488e-04 6.450521200272679809e-04
1.742411047520112111e-04 6.745493435223282952e-04
1.824528350297581697e-04 7.053952608409741910e-04
1.910515722324809340e-04 7.376515119139883878e-04
2.000555554346392898e-04 7.713825505495141080e-04
2.094838832917900249e-04 8.066557732448639524e-04
2.193565545513965348e-04 8.435416497169656190e-04
2.296945104728517469e-04 8.821138695302688758e-04
2.405196792466993518e-04 9.224494770645636247e-04
2.518550225072642749e-04 9.646290313634796809e-04
2.637245840373582547e-04 1.008736763125969845e-03
2.761535407683662945e-04 1.054860745407257099e-03
2.891682561838942686e-04 1.103093055300049781e-03
3.027963362402522540e-04 1.153529969687079691e-03
3.170666879223872571e-04 1.206272143499576141e-03
3.320095805594769291e-04 1.261424813283490822e-03
3.476567100302331830e-04 1.319098000169958550e-03
3.640412659941106416e-04 1.379406722093952029e-03
3.811980022910243225e-04 1.442471225952659869e-03
3.991633106589036173e-04 1.508417209771972974e-03
4.179752979254478299e-04 1.577376085784093929e-03
4.376738668378170436e-04 1.649485203238807091e-03
4.583008007017060829e-04 1.724888146816225785e-03
4.798998520093420328e-04 1.803734983574673727e-03
5.025168352443837999e-04 1.886182571724665143e-03
5.261997240605845822e-04 1.972394844028263223e-03
5.509987530403442999e-04 2.062543120297279532e-03
5.769665242489918112e-04 2.156806441581507732e-03
6.041581188108208125e-04 2.255371882196722730e-03
6.326312137435379868e-04 2.358434920373503937e-03
6.624462042989490889e-04 2.466199783033887379e-03
6.936663320693880553e-04 2.578879827737629374e-03
7.263578191316119982e-04 2.696697917585220115e-03
7.605900085127025945e-04 2.819886844711416880e-03
7.964355112759274793e-04 2.948689701954872698e-03
8.339703605385375687e-04 3.083360358272900330e-03
8.732741727482045769e-04 3.224163844464107958e-03
9.144303165601777410e-04 3.371376855651013731e-03
9.575260896733831873e-04 3.525288170699493288e-03
1.002652904000545788e-03 3.686199139614319050e-03
1.049906479565109385e-03 3.854424182359656413e-03
1.099387047536244102e-03 4.030291250671684880e-03
1.151199562832593351e-03 4.214142344400037717e-03
1.205453926745723558e-03 4.406334005729102554e-03
1.262265220055504679e-03 4.607237830513566043e-03
1.321753947131869625e-03 4.817764272658744094e-03
1.384046291540740872e-03 5.037834286778137410e-03
1.449274383696287812e-03 5.267733174734079774e-03
1.517576581127255773e-03 5.507918782551948257e-03
1.589097761951832610e-03 5.758861758971796536e-03
1.663989632183556205e-03 6.021047042750977095e-03
1.742411047520117098e-03 6.294975101727899071e-03
1.824528350297587118e-03 6.581162903542782903e-03
1.910515722324816496e-03 6.880144681673037825e-03
2.000555554346400162e-03 7.192472552156523730e-03
2.094838832917908164e-03 7.518717041717639174e-03
2.193565545513971420e-03 7.859467270336777459e-03
2.296945104728523920e-03 8.215331215984902902e-03
2.405196792467000511e-03 8.586935597066951836e-03
2.518550225072652398e-03 8.974925634443341529e-03
2.637245840373592196e-03 9.379964683800973493e-03
2.761535407683673570e-03 9.802733513996016862e-03
2.891682561838950817e-03 1.024392936211509370e-02
3.027963362402517553e-03 1.070426475979328364e-02
3.170666879223824758e-03 1.118446579608630906e-02
3.320095805594545837e-03 1.168527025745231922e-02
3.476567100301431075e-03 1.220742510634168464e-02
3.640412659937702130e-03 1.275168336999255719e-02
3.811980022897966912e-03 1.331880081365419306e-02
3.991633106546643543e-03 1.390953137048255364e-02
4.179752979113925473e-03 1.452462220530116761e-02
4.376738667930281206e-03 1.516480777698066100e-02
4.583008005643836487e-03 1.583080287250624926e-02
4.798998516038337561e-03 1.652329427575511406e-02
5.025168340899849144e-03 1.724293360014411344e-02
5.261997208894443438e-03 1.799034209664879605e-02
5.509987446268248094e-03 1.876603686389871281e-02
5.769665026697558437e-03 1.957048449339988949e-02
6.041580652584068768e-03 2.040406010194291408e-02
6.326310850402148793e-03 2.126702987049068627e-02
6.624459044890945204e-03 2.215952896994257196e-02
6.936656545533026116e-03 2.308153751957060795e-02
7.263563325899012428e-03 2.403285373362355412e-02
7.605868391046789571e-03 2.501306149630470876e-02
7.964289396129501861e-03 2.602149497478213613e-02
8.339570984336219447e-03 2.705719143406514621e-02
8.732481038156618761e-03 2.811884938378584470e-02
9.143803674008294316e-03 2.920476018501315038e-02
9.574327360438188508e-03 3.031274086038276624e-02
1.002482603834158915e-02 3.144005056778387264e-02
1.049603065517186982e-02 3.258329241604545484e-02
1.098858826603442765e-02 3.373831017194109383e-02
1.150300609370244129e-02 3.490006458810955559e-02
1.203957910229754361e-02 3.606255915129923800e-02
1.259830223695145544e-02 3.721872879510516874e-02
1.317877292349103890e-02 3.836047582028162539e-02
1.378009561542839490e-02 3.947873124822452728e-02
1.440080694957904250e-02 4.056369390040805850e-02
1.503884474359457740e-02 4.160521899674857194e-02
1.569158283016663241e-02 4.259334589861252934e-02
1.635594349916695556e-02 4.351890557088762546e-02
1.702858070721864972e-02 4.437413361277673524e-02
1.770610628332197276e-02 4.515314018923351908e-02
1.838531757816242243e-02 4.585217195169929982e-02
1.906338542556555715e-02 4.646961834825730914e-02
1.973797545098237433e-02 4.700582161024174921e-02
2.040729612448308888e-02 4.746271739046282329e-02
2.107008436734945922e-02 4.784341010544904127e-02
2.172554868701758249e-02 4.815181533635302241e-02
2.237329071023062832e-02 4.839227013309225361e-02
2.301322173504234334e-02 4.856930417046337323e-02
2.364548500862998295e-02 4.868741587342888949e-02
2.427038914404955339e-02 4.875098972657606472e-02
2.488835432417275950e-02 4.876416654953016905e-02
2.549987071309195094e-02 4.873082896337493225e-02
2.610546743152049320e-02 4.865460396478380606e-02
2.670569012830259145e-02 4.853886654777125886e-02
2.730108525771344705e-02 4.838666379989219751e-02
2.789218942873087151e-02 4.820089629858035490e-02
2.847952249902111280e-02 4.798418887770818098e-02
2.906358337799481301e-02 4.773897686765975895e-02
2.964484775310319634e-02 4.746753346116663885e-02
3.022376715517402154e-02 4.717196179083499308e-02
3.080076893530746263e-02 4.685423678308241191e-02
3.137625684461520931e-02 4.651618588082071654e-02
3.195061199648832617e-02 4.615954746030861977e-02
3.252419405602417768e-02 4.578594898551725106e-02
3.309734254846982693e-02 4.539690887654423967e-02
3.367037821259809272e-02 4.499390148655463273e-02
3.424360434931129210e-02 4.457830538174398921e-02
3.481730813308855921e-02 4.415144544359062007e-02
3.539176186610272501e-02 4.371456249493241297e-02
3.596722416335829814e-02 4.326887511713140011e-02
3.654394106308486018e-02 4.281551109478982931e-02
3.712214706061567338e-02 4.235560073979067336e-02
3.770206606663571713e-02 4.189014963341607806e-02
3.828391229238947008e-02 4.142021129549099123e-02
3.886789106548022010e-02 4.094673237520028014e-02
3.945419958047186038e-02 4.047065556516169643e-02
4.004302758876571167e-02 3.999285528311009863e-02
4.063455803227278285e-02 3.951420046717700474e-02
4.122896762530844916e-02 3.903548476905463471e-02
4.182642738895445828e-02 3.855750943678991349e-02
4.242710314189754306e-02 3.808099490766971712e-02
4.303115595149106104e-02 3.760665563643508791e-02
4.363874254851106416e-02 3.713515447169641465e-02
4.425001570880617713e-02 3.666712545588653865e-02
4.486512460477361242e-02 3.620316126892968167e-02
4.548421512934236466e-02 3.574382070858234117e-02
4.610743019490703976e-02 3.528962194578417338e-02
4.673491000943455487e-02 3.484104804037464059e-02
4.736679233176387116e-02 3.439854450661870844e-02
4.800321270793083545e-02 3.396251605907080195e-02
4.864430469018084235e-02 3.353333010054123514e-02
4.929020004017609785e-02 3.311131495032749311e-02
4.994102891776394659e-02 3.269676010447536418e-02
5.059692005654425201e-02 3.228991519673428401e-02
5.125800092735934704e-02 3.189098792261432086e-02
5.192439789072420681e-02 3.150015053754453426e-02
5.259623633912128421e-02 3.111752991898938947e-02
5.327364082999858780e-02 3.074321460621763299e-02
5.395673521023242741e-02 3.037725545804685276e-02
5.464564273274738482e-02 3.001965577115492390e-02
5.534048616592260328e-02 2.967038425614106772e-02
5.604138789635715323e-02 2.932936834717788169e-02
5.674847002551631353e-02 2.899649325705069836e-02
5.746185446073324293e-02 2.867160880077632840e-02
5.818166300100006266e-02 2.835451999251291030e-02
5.890801741794325641e-02 2.804499634787411752e-02
5.964103953234497352e-02 2.774277083431789595e-02
6.038085128653987443e-02 2.744753519685920115e-02
6.112757481298969342e-02 2.715895332546134147e-02
6.188133249931192237e-02 2.687664465001911654e-02
6.264224705001557314e-02 2.660020236204144184e-02
6.341044154517658238e-02 2.632918697352913326e-02
6.418603949626540406e-02 2.606313118930355180e-02
6.496916489932288985e-02 2.580153874545337844e-02
6.575994228566420241e-02 2.554389050992997984e-02
6.655849677027576849e-02 2.528964464885281524e-02
6.736495409805848267e-02 2.503824418553488376e-02
6.817944068805664726e-02 2.478911608790735840e-02
6.900208367580276669e-02 2.454167346277631376e-02
6.983301095389750357e-02 2.429533330833303847e-02
7.067235121093545791e-02 2.404949548419176367e-02
7.152023396887874362e-02 2.380357823890202201e-02
7.237678961897371643e-02 2.355699685974330451e-02
7.324214945629793638e-02 2.330918783721517423e-02
7.411644571301934104e-02 2.305960265410007121e-02
7.499981159044366574e-02 2.280771868181041134e-02
7.589238128991999954e-02 2.255304774234470275e-02
7.679429004267147862e-02 2.229513498951821854e-02
7.770567413861111106e-02 2.203357306822513462e-02
7.862667095420206032e-02 2.176800014754248433e-02
7.955741897941462359e-02 2.149811310153154978e-02
8.049805784383186336e-02 2.122367036647506214e-02
8.144872834195111821e-02 2.094448855992998501e-02
8.240957245772646822e-02 2.066046575175174010e-02
8.338073338839491200e-02 2.037156823164542122e-02
8.436235556762648746e-02 2.007783859696470399e-02
8.535458468803733267e-02 1.977940099496544590e-02
8.635756772310167195e-02 1.947646645374800228e-02
8.737145294849894828e-02 1.916931646222008387e-02
8.839638996292882578e-02 1.885832331315919624e-02
8.943252970842741068e-02 1.854392850036478205e-02
9.048002449021613769e-02 1.822665634675224230e-02
9.153902799611350616e-02 1.790709642763630566e-02
9.260969531554037737e-02 1.758590767217018194e-02
9.369218295814724096e-02 1.726379995629102881e-02
9.478664887209252432e-02 1.694153556511701977e-02
9.589325246200043618e-02 1.661991852585007964e-02
9.701215460662611367e-02 1.629977733924263192e-02
9.814351767625570377e-02 1.598196044410924235e-02
9.928750554986966181e-02 1.566732225500922643e-02
1.004442836320963844e-01 1.535671069128547242e-02
1.016140188699840297e-01 1.505095385765008696e-02
1.027968797696190567e-01 1.475084996644484940e-02
1.039930364126186169e-01 1.445714890569495259e-02
1.052026604725260911e-01 1.417055122946211075e-02
1.064259252311382103e-01 1.389168195404545149e-02
1.076630055947928460e-01 1.362109246138827612e-02
1.089140781106477107e-01 1.335924307363536671e-02
1.101793209829797227e-01 1.310649488402145825e-02
1.114589140895364261e-01 1.286310614150932945e-02
1.127530389979704423e-01 1.262922514797415290e-02
1.140618789823898555e-01 1.240488155933736590e-02
1.153856190400572718e-01 1.218998654323720336e-02
1.167244459082709407e-01 1.198433370894558953e-02
1.180785480814636884e-01 1.178759867688052021e-02
1.194481158285541911e-01 1.159933762038975469e-02
1.208333412105876414e-01 1.141899981121353991e-02
1.222344180987030987e-01 1.124593494465367556e-02
1.236515421924659353e-01 1.107939325697104328e-02
1.250849110386052232e-01 1.091854883586237078e-02
1.265347240501959736e-01 1.076250898606948871e-02
1.280011825263284719e-01 1.061033484281547791e-02
1.294844896723073013e-01 1.046105429388917082e-02
1.309848506204237539e-01 1.031368859483655295e-02
1.325024724513471641e-01 1.016727496311215818e-02
1.340375642161809877e-01 1.002088860285690712e-02
1.355903369592318941e-01 9.873664733887918196e-03
1.371610037415397776e-01 9.724831224446374434e-03
1.387497796652197024e-01 9.573718860416956591e-03
1.403568818986662414e-01 9.419794751322815157e-03
1.419825297026739708e-01 9.262673221625602332e-03
1.436269444575276055e-01 9.102130885033766702e-03
1.452903496911172043e-01 8.938119613244477346e-03
1.469729711081357304e-01 8.770768182774760571e-03
1.486750366204170060e-01 8.600380115646715645e-03
1.503967763784742895e-01 8.427424988169498685e-03
1.521384228043000664e-01 8.252529229073891567e-03
1.539002106254907798e-01 8.076448308061069670e-03
1.556823769107601452e-01 7.900046518202889431e-03
1.574851611069079671e-01 7.724266207197310122e-03
1.593088050773103226e-01 7.550087669289233007e-03
1.611535531420033307e-01 7.378502368527315759e-03
1.630196521194286763e-01 7.210468263353275210e-03
1.649073513699149396e-01 7.046878380786874597e-03
1.668169028409702270e-01 6.888525185528368219e-03
1.687485611144610709e-01 6.736072610865249076e-03
1.707025834557566457e-01 6.590023833900712780e-03
1.726792298649194313e-01 6.450709839051405395e-03
1.746787631300240895e-01 6.318266343036668849e-03
1.767014488826891272e-01 6.192639130144794030e-03
1.787475556559094680e-01 6.073574394137561984e-03
1.808173549442772532e-01 5.960634785045913070e-03
1.829111212666847397e-01 5.853214248976688037e-03
1.850291322316021669e-01 5.750561115603966024e-03
1.871716686050274581e-01 5.651814292306666515e-03
1.893390143812079540e-01 5.556038119462166844e-03
1.915314568562370701e-01 5.462265354625457474e-03
1.937492867046299583e-01 5.369546770345897529e-03
1.959927980589889207e-01 5.276993794328974779e-03
1.982622885928695400e-01 5.183827671206533289e-03
2.005580596069632959e-01 5.089421575464740319e-03
2.028804161187170996e-01 4.993329987049451198e-03
2.052296669555121744e-01 4.895316766199553707e-03
2.076061248515307933e-01 4.795367177098342100e-03
2.100101065484421270e-01 4.693685126323064380e-03
2.124419329000442891e-01 4.590677618815370946e-03
2.149019289810051303e-01 4.486923494496269753e-03
2.173904241998469433e-01 4.383138345647000569e-03
2.199077524163292607e-01 4.280114926361271339e-03
2.224542520633870646e-01 4.178679231158590780e-03
2.250302662737898585e-01 4.079622915030398436e-03
2.276361430116916329e-01 3.983653539491912275e-03
2.302722352092519686e-01 3.891346644626481489e-03
2.329389009085118811e-01 3.803106831331171112e-03
2.356365034087197774e-01 3.719142016166296534e-03
2.383654114193088647e-01 3.639447694966578724e-03
2.411259992187370638e-01 3.563820027697197929e-03
2.439186468194105284e-01 3.491862377847419242e-03
2.467437401389209750e-01 3.423031246998998935e-03
2.496016711778387409e-01 3.356667130015851628e-03
2.524928382043140629e-01 3.292059299766276429e-03
2.554176459457517256e-01 3.228497094454677897e-03
2.583765057878371074e-01 3.165333651235279887e-03
2.613698359812057226e-01 3.102034829502356601e-03
2.643980618560615725e-01 3.038223521790604700e-03
2.674616160450676294e-01 2.973712465418076791e-03
2.705609387148449896e-01 2.908508084527522755e-03
2.736964778064390758e-01 2.842802082193721623e-03
2.768686892851260906e-01 2.776948917215654126e-03
2.800780373999537942e-01 2.711418441407945946e-03
2.833249949534356604e-01 2.646735521253211054e-03
2.866100435818339509e-01 2.583430488895950474e-03
2.899336740464956708e-01 2.521973795242239951e-03
2.932963865367301803e-01 2.462727007680992619e-03
2.966986909847446618e-01 2.405909327093705332e-03
3.001411073931805062e-01 2.351576192692050871e-03
3.036241661758294352e-01 2.299620451631477058e-03
3.071484085121372609e-01 2.249787748228356064e-03
3.107143867161397122e-01 2.201717083476958589e-03
3.143226646205147246e-01 2.154982805162844548e-03
3.179738179764719508e-01 2.109155387711440788e-03
3.216684348702474883e-01 2.063843982524417395e-03
3.254071161570150084e-01 2.018751932709892446e-03
3.291904759130747093e-01 1.973703557733159832e-03
3.330191419072351389e-01 1.928662065407984842e-03
3.368937560923565000e-01 1.883721071450281982e-03
3.408149751180879483e-01 1.839079238838219141e-03
3.447834708658927272e-01 1.795007604475115735e-03
3.487999310075264314e-01 1.751796992770691518e-03
3.528650595882058538e-01 1.709714276322069808e-03
3.569795776357870820e-01 1.668952823082446623e-03
3.611442237973554459e-01 1.629614999555796789e-03
3.653597550047218423e-01 1.591694238336828840e-03
3.696269471704185516e-01 1.555084208422026146e-03
3.739465959158922437e-01 1.519599004166264722e-03
3.783195173337068895e-01 1.485012425159027306e-03
3.827465487856895332e-01 1.451095442925208999e-03
3.872285497390846043e-01 1.417653664480024011e-03
3.917664026429244495e-01 1.384558714186194918e-03
3.963610138469741417e-01 1.351766898154486019e-03
4.010133145657768794e-01 1.319312641309430259e-03
4.057242618904980946e-01 1.287295482349798056e-03
4.104948398514663976e-01 1.255852432766418848e-03
4.153260605345084899e-01 1.225121821632622204e-03
4.202189652544048304e-01 1.195212436169109478e-03
4.251746257890335334e-01 1.166182892909542078e-03
4.301941456780324913e-01 1.138025548689184773e-03
4.352786615900958722e-01 1.110677193738729505e-03
4.404293447633278458e-01 1.084034433619058407e-03
4.456474025234155589e-01 1.057976760808812620e-03
4.509340798847422671e-01 1.032396818069833107e-03
4.562906612399635353e-01 1.007222485510830216e-03
4.617184721439960837e-01 9.824260034756516265e-04
4.672188811988412516e-01 9.580263470984117045e-04
4.727933020461730362e-01 9.340736163744303364e-04
4.784431954751860450e-01 9.106320345438181961e-04
4.841700716537984950e-01 8.877553378843658317e-04
4.899754924919809684e-01 8.654697521595297593e-04
4.958610741467047722e-01 8.437690899170482723e-04
5.018284896788031135e-01 8.226149024310160313e-04
5.078794718729142676e-01 8.019526006820435838e-04
5.140158162326343705e-01 7.817219165542855716e-04
5.202393841640613470e-01 7.618798342063248146e-04
5.265521063620690612e-01 7.424061974415950083e-04
5.329559864149279180e-01 7.233030286536570397e-04
5.394531046442886391e-01 7.045936371454883818e-04
5.460456221990980241e-01 6.862982062604098014e-04
5.527357854237212598e-01 6.684343941318782612e-04
5.595259305224363766e-01 6.510008250867724451e-04
5.664184885445565643e-01 6.339801618576669431e-04
5.734159907167496462e-01 6.173449913420865761e-04
5.805210741516919626e-01 6.010657549862670999e-04
5.877364879650461837e-01 5.851223778018445907e-04
5.950650998359173771e-01 5.695054401486444092e-04
6.025099030494742713e-01 5.542180622198776725e-04
6.100740240643484080e-01 5.392664840238054619e-04
6.177607306518145824e-01 5.246545946427404791e-04
6.255734406586552776e-01 5.103789516495245079e-04
6.335157314510976301e-01 4.964292454836604718e-04
6.415913501033555510e-01 4.827896432780669515e-04
6.498042244012047775e-01 4.694457296219554389e-04
6.581584747387648759e-01 4.563879140505839671e-04
6.666584269953811370e-01 4.436116695576369871e-04
6.753086264893177759e-01 4.311163299689599760e-04
6.841138531160647629e-01 4.189005557583815802e-04
6.930791377915852536e-01 4.069592985610618642e-04
7.022097803350197953e-01 3.952851171572937887e-04
7.115113689414386267e-01 3.838695873599698048e-04
7.209898014135058819e-01 3.727035668841727407e-04
7.306513083416814602e-01 3.617807976146167380e-04
7.405024784462611587e-01 3.510980482594802253e-04
7.505502863215622877e-01 3.406515157602141341e-04
7.608021228534297409e-01 3.304361513155445454e-04
7.712658286165929855e-01 3.204464293237666971e-04
7.819497305989451252e-01 3.106756734414506654e-04
7.928626826463931465e-01 3.011191986412736516e-04
8.040141100755340275e-01 2.917719172349445412e-04
8.154140589632042913e-01 2.826302193413783082e-04
8.270732506932931827e-01 2.736890562753968603e-04
8.390031424237333058e-01 2.649438907340255066e-04
8.512159942321609885e-01 2.563899950192708495e-04
8.637249438096331611e-01 2.480230399935661779e-04
8.765440897006268051e-01 2.398388493416990801e-04
8.896885842374355757e-01 2.318339527125034259e-04
9.031747374916773152e-01 2.240035456089262470e-04
9.170201337692204246e-01 2.163428893835140298e-04
9.312437624124395574e-01 2.088487861503364831e-04
9.458661649511767022e-01 2.015163008041462398e-04
9.609096009678674832e-01 1.943425588351003911e-04
9.763982354207663139e-01 1.873230195878551098e-04
9.923583506108722974e-01 1.804534018217278163e-04
1.008818586492825853e+00 1.737312348337641634e-04
1.025810213628377765e+00 1.671523478359545397e-04
1.043367443774134262e+00 1.607125355877318546e-04
1.061527783894023358e+00 1.544096833183757783e-04
1.080332440300597163e+00 1.482400052330472891e-04
1.099826780663464509e+00 1.422009590815782756e-04
1.120060862776182997e+00 1.362893902443441593e-04
1.141090040230340330e+00 1.305018292129884105e-04
1.162975656471371799e+00 1.248360522956486825e-04
1.185785840034161653e+00 1.192885358952384229e-04
1.209596414952177623e+00 1.138569761963860444e-04
1.234491941191941500e+00 1.085385614183517050e-04
1.260566900147785274e+00 1.033319962731596095e-04
1.287927039214386005e+00 9.823387240494859481e-05
1.316690886438919739e+00 9.324391327518812868e-05
1.346991440062331291e+00 8.836073029142805309e-05
1.378978026700406145e+00 8.358308370880155745e-05
1.412818303655710706e+00 7.891042286356065672e-05
1.448700352327808805e+00 7.434340696236472991e-05
1.486834767186170136e+00 6.988224111344108161e-05
1.527456584374636384e+00 6.552827097339369367e-05
1.570826812815470763e+00 6.128458555402986987e-05
1.617233229243696835e+00 5.715502183123696346e-05
1.666989985342801850e+00 5.314419863691813702e-05
1.720435472813352407e+00 4.925803837662330560e-05
1.777927845302954779e+00 4.550384274033511848e-05
1.839837675051742893e+00 4.189072071490021541e-05
1.906537514699897296e+00 3.842819539003435096e-05
1.978388712341453637e+00 3.512672595375060662e-05
2.055726678730502410e+00 3.199620931000954062e-05
2.138846753398218059e+00 2.904661032711162004e-05
2.227993489558464102e+00 2.628557208130938408e-05
2.323356117127192366e+00 2.371825886095820077e-05
2.425071875707313307e+00 2.134701805509438391e-05
2.533237036487880012e+00 1.917061995720015745e-05
2.647923458388911744e+00 1.718403830049029883e-05
2.769197291192499577e+00 1.538020847980668589e-05
2.897136403149204398e+00 1.374888103964972353e-05
3.031844097833989338e+00 1.227852573142584804e-05
3.173458096881176971e+00 1.095697385915027171e-05
3.322155002527957368e+00 9.771753101006864568e-06
3.478151201377555068e+00 8.710335866161074896e-06
3.641701417560324394e+00 7.760968810810052378e-06
3.813096026009921147e+00 6.912558115302124263e-06
3.992657976878021930e+00 6.155071705796933392e-06
4.180739893005746666e+00 5.479050674324087710e-06
4.377721654251462091e+00 4.875966637693871162e-06
4.584008599391933281e+00 4.338212635095328069e-06
4.800030356701685541e+00 3.858816058999619819e-06
5.026240246107191112e+00 3.431597199660586597e-06
5.263115164774137433e+00 3.051017545073753383e-06
5.511155861366138886e+00 2.711994394473146495e-06
5.770887511907250911e+00 2.410201314064155676e-06
6.042860524816918044e+00 2.141486199567008695e-06
6.327651519308728822e+00 1.902362712545717322e-06
6.625864436967428439e+00 1.689510654001602146e-06
6.938131759446573454e+00 1.500271663887967374e-06
7.265115815397664711e+00 1.331949200170354918e-06
7.607510167114734934e+00 1.182278337547749921e-06
7.966041072432138215e+00 1.049204746671637526e-06
8.341469020714180616e+00 9.309346667648932213e-07
8.734590343848699590e+00 8.258662695634294169e-07
9.146238904427164584e+00 7.325323233597997088e-07
9.577287864070751056e+00 6.496070272689366335e-07
1.002865153535436882e+01 5.759812562165949571e-07
1.050128732111929253e+01 5.105872714511454393e-07
1.099619774522757609e+01 4.525539567410082612e-07
1.151443257904033501e+01 4.010623046677619305e-07
1.205709106812037668e+01 3.553565248404823823e-07
1.262532426387832984e+01 3.148375548343669989e-07
1.322033746510670582e+01 2.788590057272599349e-07
1.384339277458009221e+01 2.469560608159198229e-07
1.449581177614436100e+01 2.186964040988352170e-07
1.517897833797317908e+01 1.936174912050250266e-07
1.589434154793791620e+01 1.713856722102958062e-07
1.664341878731731228e+01 1.517093806038192428e-07
1.742779894936664675e+01 1.342613331994103003e-07
1.824914580957328525e+01 1.187927013569496740e-07
1.910920155474763504e+01 1.051056319834907357e-07
2.000979047843489056e+01 9.296480201475270209e-08
2.095282285048623550e+01 8.223473324260691778e-08
2.194029896899736798e+01 7.272053545929526492e-08
2.297431340320886051e+01 6.430747099339022734e-08
2.405705943636841937e+01 5.685153661662541676e-08
2.519083371797864856e+01 5.026169662659495808e-08
2.637804113529863415e+01 4.442649138781171011e-08
2.762119991443215383e+01 3.926458384162294514e-08
2.892294696182297997e+01 3.469687143567537831e-08
3.028604345748686555e+01 3.065734961603013833e-08
3.171338071184467111e+01 2.708557425220831010e-08
3.320798629857931417e+01 2.392415469687601117e-08
3.477303047652552692e+01 2.113668815441800967e-08
3.641183291421386059e+01 1.866395334466479929e-08
3.812786973133270862e+01 1.647854299086525401e-08
3.992478087204427339e+01 1.455277190681681505e-08
4.180637782579403705e+01 1.284877872967758970e-08
4.377665171199104321e+01 1.134305656063596447e-08
4.583978174570709285e+01 1.001251496268992679e-08
4.800014410235241513e+01 8.836955207244468251e-09
5.026232120013021643e+01 7.796994665909660420e-09
5.263111141996031961e+01 6.884331476529710899e-09
5.511153928348818454e+01 6.071398615413139158e-09
5.770886611076907968e+01 5.355022706621451364e-09
6.042860118023340732e+01 4.725560623383304194e-09
6.327651341460469325e+01 4.166168718594567595e-09
6.625864361755826337e+01 3.675524563441328381e-09
6.938131728707580237e+01 3.241869341452927495e-09
7.265115803267444505e+01 2.859102307362639600e-09
7.607510162497085560e+01 2.519255533931047220e-09
7.966041070738035046e+01 2.221099013848946298e-09
8.341469020115756905e+01 1.958163807679295577e-09
8.734590343645371036e+01 1.727307990707546974e-09
9.146238904360782840e+01 1.523152712677217340e-09
9.577287864049964128e+01 1.341166674837937954e-09
1.002865153534813771e+02 1.182328225854608312e-09
1.050128732111751617e+02 1.042242123679003280e-09
1.099619774522711282e+02 9.183019874743322091e-10
1.151443257904024193e+02 8.087422627492932513e-10
